,tpr,fpr,threshold
1344,0.7741935483870968,0.29816272965879265,0.0082607
1345,0.7741935483870968,0.29763779527559053,0.0082668
1346,0.7741935483870968,0.2971128608923885,0.0082787
1347,0.7741935483870968,0.29658792650918636,0.0082808
1348,0.7741935483870968,0.29606299212598425,0.0083057
1349,0.7741935483870968,0.29553805774278213,0.0083141
1350,0.7741935483870968,0.2950131233595801,0.008322
1351,0.7741935483870968,0.29448818897637796,0.0083358
1352,0.7741935483870968,0.29396325459317585,0.0083534
1353,0.7741935483870968,0.29343832020997374,0.0083636
1354,0.7741935483870968,0.2929133858267717,0.0084007
1355,0.7741935483870968,0.29238845144356956,0.0084062
1356,0.7741935483870968,0.29186351706036745,0.0084084
1357,0.7741935483870968,0.29133858267716534,0.0084113
1358,0.7741935483870968,0.2908136482939633,0.0084281
1359,0.7741935483870968,0.29028871391076116,0.0084338
1360,0.7741935483870968,0.28976377952755905,0.0084502
1361,0.7741935483870968,0.28923884514435694,0.0084541
1362,0.7741935483870968,0.2887139107611549,0.0084599
1363,0.7741935483870968,0.28818897637795277,0.0084633
1364,0.7741935483870968,0.28766404199475065,0.0084727
1365,0.7741935483870968,0.28713910761154854,0.0084797
1366,0.7741935483870968,0.2866141732283465,0.008491
1367,0.7741935483870968,0.28608923884514437,0.0084912
1368,0.7741935483870968,0.28556430446194225,0.008499
1369,0.7741935483870968,0.28503937007874014,0.0085104
1370,0.7741935483870968,0.2845144356955381,0.0085308
1371,0.7741935483870968,0.28398950131233597,0.0085364
1372,0.7741935483870968,0.28346456692913385,0.0085444
1373,0.7741935483870968,0.28293963254593174,0.0085455
1374,0.7741935483870968,0.2824146981627297,0.0085809
1375,0.7741935483870968,0.28188976377952757,0.0085969
1376,0.7741935483870968,0.28136482939632546,0.0086011
1377,0.7741935483870968,0.28083989501312334,0.0086112
1378,0.7741935483870968,0.2803149606299213,0.0086168
1379,0.7741935483870968,0.27979002624671917,0.0086317
1380,0.7741935483870968,0.27926509186351706,0.0086534
1381,0.7741935483870968,0.27874015748031494,0.0086638
1382,0.7741935483870968,0.2782152230971129,0.0086647
1383,0.7741935483870968,0.27769028871391077,0.0086699
1384,0.7741935483870968,0.27716535433070866,0.0086823
1385,0.7741935483870968,0.27664041994750654,0.008683
1386,0.7741935483870968,0.2761154855643045,0.0086895
1387,0.7741935483870968,0.2755905511811024,0.0086977
1388,0.7741935483870968,0.27506561679790026,0.0087136
1389,0.7741935483870968,0.27454068241469815,0.0087142
1390,0.7741935483870968,0.2740157480314961,0.0087229
1391,0.7741935483870968,0.273490813648294,0.0087443
1392,0.7741935483870968,0.27296587926509186,0.0087459
1393,0.7741935483870968,0.27244094488188975,0.0087652
1394,0.7741935483870968,0.2719160104986877,0.0087779
1395,0.7741935483870968,0.2713910761154856,0.0087792
1396,0.7741935483870968,0.27086614173228346,0.008789
1397,0.7741935483870968,0.27034120734908135,0.0088183
1398,0.7741935483870968,0.2698162729658793,0.0088269
1399,0.7741935483870968,0.2692913385826772,0.0088497
1400,0.7741935483870968,0.26876640419947506,0.0088523
1401,0.7741935483870968,0.26824146981627295,0.008866
1402,0.7741935483870968,0.2677165354330709,0.0088771
1403,0.7741935483870968,0.2671916010498688,0.0088807
1404,0.7741935483870968,0.26666666666666666,0.0088986
1405,0.7741935483870968,0.26614173228346455,0.0089276
1406,0.7741935483870968,0.2656167979002625,0.0089317
1407,0.7741935483870968,0.2650918635170604,0.0089371
1408,0.7741935483870968,0.26456692913385826,0.008947
1409,0.7741935483870968,0.26404199475065615,0.0089541
1410,0.7741935483870968,0.2635170603674541,0.0089616
1411,0.7741935483870968,0.262992125984252,0.008971
1412,0.7741935483870968,0.26246719160104987,0.0089851
1413,0.7741935483870968,0.26194225721784775,0.0090205
1414,0.7741935483870968,0.2614173228346457,0.0090252
1415,0.7741935483870968,0.2608923884514436,0.0090253
1416,0.7741935483870968,0.26036745406824147,0.0090296
1417,0.7741935483870968,0.25984251968503935,0.0090642
1418,0.7741935483870968,0.2593175853018373,0.0090739
1419,0.7741935483870968,0.2587926509186352,0.0090776
1420,0.7741935483870968,0.25826771653543307,0.0090786
1421,0.7741935483870968,0.25774278215223095,0.009081
1422,0.7741935483870968,0.2572178477690289,0.0090819
1423,0.7741935483870968,0.2566929133858268,0.0090856
1424,0.7741935483870968,0.25616797900262467,0.0090925
1425,0.7741935483870968,0.25564304461942255,0.009153
1426,0.7741935483870968,0.2551181102362205,0.0091553
1427,0.7741935483870968,0.2545931758530184,0.0091731
1428,0.7741935483870968,0.25406824146981627,0.0091912
1429,0.7741935483870968,0.25354330708661416,0.0091967
1430,0.7741935483870968,0.2530183727034121,0.0091969
1431,0.7741935483870968,0.25249343832021,0.0092063
1432,0.7741935483870968,0.25196850393700787,0.0092107
1433,0.7741935483870968,0.25144356955380576,0.0092289
1434,0.7741935483870968,0.2509186351706037,0.0092407
1435,0.7741935483870968,0.2503937007874016,0.0092658
1436,0.7741935483870968,0.24986876640419947,0.0092737
1437,0.7741935483870968,0.24934383202099739,0.0092739
1438,0.7741935483870968,0.24881889763779527,0.0092998
1439,0.7741935483870968,0.2482939632545932,0.0093
1440,0.7741935483870968,0.24776902887139107,0.0093197
1441,0.7741935483870968,0.247244094488189,0.0093244
1442,0.7741935483870968,0.24671916010498687,0.0093279
1443,0.7419354838709677,0.24671916010498687,0.0093349
1444,0.7419354838709677,0.2461942257217848,0.0093446
1445,0.7419354838709677,0.24566929133858267,0.0093538
1446,0.7419354838709677,0.2451443569553806,0.0093729
1447,0.7419354838709677,0.24461942257217847,0.0094258
1448,0.7419354838709677,0.2440944881889764,0.0094285
1449,0.7419354838709677,0.24356955380577427,0.0094333
1450,0.7419354838709677,0.2430446194225722,0.0094509
1451,0.7419354838709677,0.24251968503937008,0.0094685
1452,0.7096774193548387,0.24251968503937008,0.0094765
1453,0.7096774193548387,0.241994750656168,0.0094997
1454,0.7096774193548387,0.24146981627296588,0.0095226
1455,0.7096774193548387,0.2409448818897638,0.0095268
1456,0.7096774193548387,0.24041994750656168,0.0095291
1457,0.7096774193548387,0.2398950131233596,0.0095387
1458,0.7096774193548387,0.23937007874015748,0.0095544
1459,0.7096774193548387,0.2388451443569554,0.0095614
1460,0.7096774193548387,0.23832020997375328,0.0096076
1461,0.7096774193548387,0.2377952755905512,0.0096154
1462,0.7096774193548387,0.23727034120734908,0.0096338
1463,0.7096774193548387,0.236745406824147,0.0096354
1464,0.6774193548387096,0.236745406824147,0.0096414
1465,0.6774193548387096,0.23622047244094488,0.0096495
1466,0.6774193548387096,0.2356955380577428,0.0096563
1467,0.6774193548387096,0.23517060367454068,0.0096608
1468,0.6774193548387096,0.2346456692913386,0.0096612
1469,0.6774193548387096,0.23412073490813648,0.0097058
1470,0.6774193548387096,0.2335958005249344,0.0097103
1471,0.6774193548387096,0.23307086614173228,0.0097444
1472,0.6774193548387096,0.2325459317585302,0.0097455
1473,0.6774193548387096,0.23202099737532808,0.0097703
1474,0.6774193548387096,0.231496062992126,0.0097817
1475,0.6774193548387096,0.23097112860892388,0.0098064
1476,0.6774193548387096,0.2304461942257218,0.009829
1477,0.6774193548387096,0.22992125984251968,0.0098372
1478,0.6774193548387096,0.2293963254593176,0.0098434
1479,0.6774193548387096,0.22887139107611548,0.0098526
1480,0.6774193548387096,0.2283464566929134,0.0098623
1481,0.6774193548387096,0.22782152230971128,0.0098698
1482,0.6774193548387096,0.2272965879265092,0.0098935
1483,0.6774193548387096,0.22677165354330708,0.0099027
1484,0.6774193548387096,0.226246719160105,0.0099102
1485,0.6774193548387096,0.22572178477690288,0.0099349
1486,0.6774193548387096,0.2251968503937008,0.009959
1487,0.6774193548387096,0.22467191601049868,0.0099831
1488,0.6774193548387096,0.2241469816272966,0.0099896
1489,0.6774193548387096,0.22362204724409449,0.0100109
1490,0.6774193548387096,0.2230971128608924,0.0100181
1491,0.6774193548387096,0.22257217847769029,0.0100357
1492,0.6774193548387096,0.2220472440944882,0.0100358
1493,0.6774193548387096,0.2215223097112861,0.010073
1494,0.6774193548387096,0.220997375328084,0.0100739
1495,0.6774193548387096,0.2204724409448819,0.0100845
1496,0.6774193548387096,0.2199475065616798,0.0100867
1497,0.6774193548387096,0.2194225721784777,0.0101189
1498,0.6774193548387096,0.2188976377952756,0.0101478
1499,0.6774193548387096,0.2183727034120735,0.0101494
1500,0.6774193548387096,0.2178477690288714,0.0101684
1501,0.6774193548387096,0.2173228346456693,0.010177
1502,0.6774193548387096,0.2167979002624672,0.0101856
1503,0.6774193548387096,0.2162729658792651,0.0102187
1504,0.6774193548387096,0.215748031496063,0.0102263
1505,0.6774193548387096,0.2152230971128609,0.0102338
1506,0.6774193548387096,0.2146981627296588,0.0102407
1507,0.6774193548387096,0.2141732283464567,0.0102476
1508,0.6774193548387096,0.2136482939632546,0.0102512
1509,0.6774193548387096,0.2131233595800525,0.0102641
1510,0.6774193548387096,0.2125984251968504,0.0102744
1511,0.6774193548387096,0.2120734908136483,0.0102887
1512,0.6774193548387096,0.2115485564304462,0.010295
1513,0.6774193548387096,0.2110236220472441,0.0103138
1514,0.6774193548387096,0.210498687664042,0.010327
1515,0.6774193548387096,0.2099737532808399,0.0103373
1516,0.6774193548387096,0.2094488188976378,0.0103626
1517,0.6774193548387096,0.2089238845144357,0.010363
1518,0.6774193548387096,0.2083989501312336,0.010377
1519,0.6774193548387096,0.2078740157480315,0.010394
1520,0.6774193548387096,0.2073490813648294,0.0104205
1521,0.6774193548387096,0.2068241469816273,0.01043
1522,0.6774193548387096,0.2062992125984252,0.0104372
1523,0.6774193548387096,0.2057742782152231,0.0104711
1524,0.6774193548387096,0.205249343832021,0.0104808
1525,0.6774193548387096,0.2047244094488189,0.010483
1526,0.6774193548387096,0.2041994750656168,0.0105021
1527,0.6774193548387096,0.2036745406824147,0.010516
1528,0.6774193548387096,0.2031496062992126,0.0105184
1529,0.6774193548387096,0.2026246719160105,0.0105273
1530,0.6774193548387096,0.2020997375328084,0.0105547
1531,0.6774193548387096,0.2015748031496063,0.0105605
1532,0.6774193548387096,0.2010498687664042,0.0105749
1533,0.6774193548387096,0.2005249343832021,0.0105961
1534,0.6774193548387096,0.2,0.0106246
1535,0.6774193548387096,0.1994750656167979,0.0106264
1536,0.6774193548387096,0.1989501312335958,0.010628
1537,0.6774193548387096,0.1984251968503937,0.0106763
1538,0.6774193548387096,0.1979002624671916,0.0106777
1539,0.6774193548387096,0.1973753280839895,0.010708
1540,0.6774193548387096,0.1968503937007874,0.0107169
1541,0.6774193548387096,0.1963254593175853,0.0107295
1542,0.6774193548387096,0.1958005249343832,0.010739
1543,0.6774193548387096,0.1952755905511811,0.0107548
1544,0.6774193548387096,0.194750656167979,0.0107687
1545,0.6774193548387096,0.1942257217847769,0.0107816
1546,0.6774193548387096,0.19370078740157481,0.0108031
1547,0.6774193548387096,0.1931758530183727,0.0108216
1548,0.6774193548387096,0.19265091863517061,0.0108219
1549,0.6774193548387096,0.1921259842519685,0.0108478
1550,0.6774193548387096,0.19160104986876642,0.0108747
1551,0.6774193548387096,0.1910761154855643,0.0108802
1552,0.6774193548387096,0.19055118110236222,0.0108861
1553,0.6774193548387096,0.1900262467191601,0.0108897
1554,0.6774193548387096,0.18950131233595802,0.0109032
1555,0.6774193548387096,0.1889763779527559,0.0109326
1556,0.6774193548387096,0.18845144356955382,0.0109439
1557,0.6774193548387096,0.1879265091863517,0.0109445
1558,0.6774193548387096,0.18740157480314962,0.0109828
1559,0.6774193548387096,0.1868766404199475,0.0109907
1560,0.6774193548387096,0.18635170603674542,0.0109929
1561,0.6774193548387096,0.1858267716535433,0.0110007
1562,0.6774193548387096,0.18530183727034122,0.0110315
1563,0.6774193548387096,0.1847769028871391,0.0110336
1564,0.6774193548387096,0.18425196850393702,0.0110709
1565,0.6774193548387096,0.1837270341207349,0.0110757
1566,0.6774193548387096,0.18320209973753282,0.0110789
1567,0.6774193548387096,0.1826771653543307,0.0110824
1568,0.6774193548387096,0.18215223097112862,0.0110939
1569,0.6774193548387096,0.1816272965879265,0.0111061
1570,0.6774193548387096,0.18110236220472442,0.0111108
1571,0.6774193548387096,0.1805774278215223,0.0111128
1572,0.6774193548387096,0.18005249343832022,0.0111145
1573,0.6774193548387096,0.1795275590551181,0.0111495
1574,0.6774193548387096,0.17900262467191602,0.0111942
1575,0.6774193548387096,0.1784776902887139,0.0112097
1576,0.6774193548387096,0.17795275590551182,0.0112167
1577,0.6774193548387096,0.1774278215223097,0.0112193
1578,0.6774193548387096,0.17690288713910762,0.0112627
1579,0.6774193548387096,0.1763779527559055,0.0112862
1580,0.6774193548387096,0.17585301837270342,0.0113431
1581,0.6774193548387096,0.1753280839895013,0.0113558
1582,0.6774193548387096,0.17480314960629922,0.0113626
1583,0.6774193548387096,0.1742782152230971,0.0113858
1584,0.6774193548387096,0.17375328083989502,0.0113947
1585,0.6774193548387096,0.1732283464566929,0.0113962
1586,0.6774193548387096,0.17270341207349083,0.0114278
1587,0.6774193548387096,0.1721784776902887,0.0114398
1588,0.6774193548387096,0.17165354330708663,0.0115044
1589,0.6774193548387096,0.1711286089238845,0.0115624
1590,0.6774193548387096,0.17060367454068243,0.0115633
1591,0.6451612903225806,0.17060367454068243,0.0115816
1592,0.6451612903225806,0.1700787401574803,0.0115947
1593,0.6451612903225806,0.16955380577427823,0.0116377
1594,0.6451612903225806,0.1690288713910761,0.0116836
1595,0.6451612903225806,0.16850393700787403,0.0116886
1596,0.6451612903225806,0.1679790026246719,0.0117024
1597,0.6451612903225806,0.16745406824146983,0.0117072
1598,0.6451612903225806,0.16745406824146983,0.0117072
1599,0.6451612903225806,0.16640419947506563,0.0117425
1600,0.6451612903225806,0.16587926509186351,0.0117539
1601,0.6451612903225806,0.16535433070866143,0.0117972
1602,0.6451612903225806,0.16482939632545932,0.011809
1603,0.6451612903225806,0.16430446194225723,0.0118438
1604,0.6451612903225806,0.16377952755905512,0.0118851
1605,0.6451612903225806,0.16325459317585303,0.0118909
1606,0.6451612903225806,0.16272965879265092,0.0118951
1607,0.6451612903225806,0.16220472440944883,0.011898
1608,0.6451612903225806,0.16167979002624672,0.0119205
1609,0.6451612903225806,0.16115485564304463,0.0119423
1610,0.6451612903225806,0.16062992125984252,0.011966
1611,0.6451612903225806,0.16010498687664043,0.0119771
1612,0.6451612903225806,0.15958005249343832,0.0119816
1613,0.6451612903225806,0.15905511811023623,0.0119875
1614,0.6451612903225806,0.15853018372703412,0.0120065
1615,0.6451612903225806,0.15800524934383203,0.0120197
1616,0.6451612903225806,0.15748031496062992,0.0120269
1617,0.6451612903225806,0.15695538057742783,0.0120575
1618,0.6451612903225806,0.15643044619422572,0.0120687
1619,0.6451612903225806,0.15590551181102363,0.0121066
1620,0.6451612903225806,0.15538057742782152,0.0121244
1621,0.6451612903225806,0.15485564304461943,0.0121297
1622,0.6451612903225806,0.15433070866141732,0.0121728
1623,0.6451612903225806,0.15380577427821523,0.0121953
1624,0.6451612903225806,0.15328083989501312,0.0122408
1625,0.6451612903225806,0.15275590551181104,0.0122503
1626,0.6451612903225806,0.15223097112860892,0.0122657
1627,0.6451612903225806,0.15170603674540684,0.0122665
1628,0.6451612903225806,0.15118110236220472,0.0122703
1629,0.6451612903225806,0.15065616797900264,0.012279
1630,0.6451612903225806,0.15013123359580052,0.012333
1631,0.6129032258064516,0.15013123359580052,0.0123442
1632,0.6129032258064516,0.14960629921259844,0.0123672
1633,0.6129032258064516,0.14908136482939632,0.0124009
1634,0.6129032258064516,0.14855643044619424,0.0124047
1635,0.6129032258064516,0.14803149606299212,0.0124294
1636,0.6129032258064516,0.14750656167979004,0.0125396
1637,0.6129032258064516,0.14698162729658792,0.01256
1638,0.6129032258064516,0.14645669291338584,0.0125706
1639,0.6129032258064516,0.14593175853018373,0.0126048
1640,0.5806451612903226,0.14593175853018373,0.0126156
1641,0.5806451612903226,0.14540682414698164,0.0126775
1642,0.5806451612903226,0.14488188976377953,0.0127617
1643,0.5806451612903226,0.14435695538057744,0.0127939
1644,0.5806451612903226,0.14383202099737533,0.0128018
1645,0.5806451612903226,0.14330708661417324,0.0128087
1646,0.5806451612903226,0.14278215223097113,0.0128312
1647,0.5806451612903226,0.14225721784776904,0.0128964
1648,0.5806451612903226,0.14173228346456693,0.0129202
1649,0.5806451612903226,0.14120734908136484,0.0129302
1650,0.5806451612903226,0.14068241469816273,0.0129884
1651,0.5806451612903226,0.14015748031496064,0.0129891
1652,0.5806451612903226,0.13963254593175853,0.0129905
1653,0.5806451612903226,0.13910761154855644,0.0130481
1654,0.5806451612903226,0.13858267716535433,0.0130668
1655,0.5806451612903226,0.13805774278215224,0.0130728
1656,0.5806451612903226,0.13753280839895013,0.0130835
1657,0.5806451612903226,0.13700787401574804,0.0131349
1658,0.5806451612903226,0.13648293963254593,0.0131363
1659,0.5806451612903226,0.13595800524934384,0.0131368
1660,0.5806451612903226,0.13543307086614173,0.0131641
1661,0.5806451612903226,0.13490813648293964,0.0131803
1662,0.5806451612903226,0.13438320209973753,0.0132277
1663,0.5806451612903226,0.13385826771653545,0.0132325
1664,0.5806451612903226,0.13333333333333333,0.0132348
1665,0.5806451612903226,0.13280839895013125,0.013251
1666,0.5806451612903226,0.13228346456692913,0.0133203
1667,0.5806451612903226,0.13175853018372705,0.0133716
1668,0.5806451612903226,0.13123359580052493,0.0133963
1669,0.5806451612903226,0.13070866141732285,0.0134422
1670,0.5806451612903226,0.13018372703412073,0.0134441
1671,0.5806451612903226,0.12965879265091865,0.0134574
1672,0.5806451612903226,0.12913385826771653,0.0134821
1673,0.5806451612903226,0.12860892388451445,0.0135602
1674,0.5806451612903226,0.12808398950131233,0.0136175
1675,0.5806451612903226,0.12755905511811025,0.0136686
1676,0.5806451612903226,0.12703412073490813,0.0136813
1677,0.5806451612903226,0.12650918635170605,0.0137005
1678,0.5483870967741935,0.12650918635170605,0.0137151
1679,0.5483870967741935,0.12598425196850394,0.0137187
1680,0.5483870967741935,0.12545931758530185,0.0137197
1681,0.5483870967741935,0.12493438320209974,0.0137689
1682,0.5483870967741935,0.12440944881889764,0.0138001
1683,0.5483870967741935,0.12388451443569554,0.013817
1684,0.5483870967741935,0.12335958005249344,0.0138258
1685,0.5483870967741935,0.12283464566929134,0.0138358
1686,0.5483870967741935,0.12230971128608924,0.0138555
1687,0.5483870967741935,0.12178477690288714,0.0138571
1688,0.5483870967741935,0.12125984251968504,0.0139149
1689,0.5483870967741935,0.12073490813648294,0.0139549
1690,0.5483870967741935,0.12020997375328084,0.0140083
1691,0.5483870967741935,0.11968503937007874,0.0140193
1692,0.5483870967741935,0.11916010498687664,0.014059
1693,0.5483870967741935,0.11863517060367454,0.0141107
1694,0.5483870967741935,0.11811023622047244,0.0141113
1695,0.5483870967741935,0.11758530183727034,0.014137
1696,0.5483870967741935,0.11706036745406824,0.0141996
1697,0.5483870967741935,0.11653543307086614,0.0142116
1698,0.5483870967741935,0.11601049868766404,0.014214
1699,0.5161290322580645,0.11601049868766404,0.0142191
1700,0.5161290322580645,0.11548556430446194,0.0142253
1701,0.5161290322580645,0.11496062992125984,0.0142735
1702,0.5161290322580645,0.11443569553805774,0.014288
1703,0.5161290322580645,0.11391076115485564,0.0142955
1704,0.5161290322580645,0.11338582677165354,0.0143022
1705,0.5161290322580645,0.11286089238845144,0.0143033
1706,0.5161290322580645,0.11233595800524934,0.0143144
1707,0.5161290322580645,0.11181102362204724,0.0144234
1708,0.5161290322580645,0.11128608923884514,0.0144274
1709,0.5161290322580645,0.11076115485564304,0.0144371
1710,0.5161290322580645,0.11023622047244094,0.0144765
1711,0.5161290322580645,0.10971128608923884,0.0145192
1712,0.5161290322580645,0.10918635170603674,0.0145638
1713,0.5161290322580645,0.10866141732283464,0.0145695
1714,0.5161290322580645,0.10813648293963254,0.0145763
1715,0.5161290322580645,0.10761154855643044,0.0146071
1716,0.5161290322580645,0.10708661417322834,0.0146168
1717,0.5161290322580645,0.10656167979002625,0.0146172
1718,0.5161290322580645,0.10603674540682415,0.0146179
1719,0.5161290322580645,0.10551181102362205,0.0146309
1720,0.5161290322580645,0.10498687664041995,0.0146358
1721,0.5161290322580645,0.10446194225721785,0.01471
1722,0.5161290322580645,0.10393700787401575,0.0147407
1723,0.5161290322580645,0.10341207349081365,0.0147452
1724,0.5161290322580645,0.10288713910761155,0.0147927
1725,0.5161290322580645,0.10236220472440945,0.0148012
1726,0.5161290322580645,0.10183727034120735,0.0148216
1727,0.5161290322580645,0.10131233595800525,0.0149496
1728,0.5161290322580645,0.10078740157480315,0.0149799
1729,0.5161290322580645,0.10026246719160105,0.0150233
1730,0.5161290322580645,0.09973753280839895,0.0150327
1731,0.5161290322580645,0.09921259842519685,0.0150756
1732,0.5161290322580645,0.09868766404199475,0.0151181
1733,0.5161290322580645,0.09816272965879265,0.0151993
1734,0.5161290322580645,0.09763779527559055,0.0152016
1735,0.5161290322580645,0.09711286089238845,0.0152267
1736,0.5161290322580645,0.09658792650918635,0.0152533
1737,0.5161290322580645,0.09606299212598425,0.0152726
1738,0.5161290322580645,0.09553805774278215,0.015305
1739,0.5161290322580645,0.09501312335958005,0.0153321
1740,0.5161290322580645,0.09448818897637795,0.0154081
1741,0.5161290322580645,0.09396325459317585,0.0154706
1742,0.5161290322580645,0.09343832020997375,0.0154856
1743,0.5161290322580645,0.09291338582677165,0.0155386
1744,0.5161290322580645,0.09238845144356955,0.0155621
1745,0.5161290322580645,0.09186351706036745,0.0155622
1746,0.5161290322580645,0.09133858267716535,0.0156004
1747,0.5161290322580645,0.09081364829396325,0.0156057
1748,0.5161290322580645,0.09028871391076115,0.0156104
1749,0.5161290322580645,0.08976377952755905,0.015673
1750,0.5161290322580645,0.08923884514435695,0.0156848
1751,0.5161290322580645,0.08871391076115485,0.0157176
1752,0.5161290322580645,0.08818897637795275,0.0157229
1753,0.5161290322580645,0.08766404199475065,0.0157289
1754,0.5161290322580645,0.08713910761154856,0.0157435
1755,0.5161290322580645,0.08661417322834646,0.0157627
1756,0.5161290322580645,0.08608923884514436,0.0157651
1757,0.5161290322580645,0.08556430446194226,0.0157703
1758,0.5161290322580645,0.08503937007874016,0.0158019
1759,0.5161290322580645,0.08451443569553806,0.015823
1760,0.5161290322580645,0.08398950131233596,0.0158597
1761,0.5161290322580645,0.08346456692913386,0.0158824
1762,0.5161290322580645,0.08293963254593176,0.0159737
1763,0.5161290322580645,0.08241469816272966,0.016024
1764,0.5161290322580645,0.08188976377952756,0.0160988
1765,0.5161290322580645,0.08136482939632546,0.0161973
1766,0.5161290322580645,0.08083989501312336,0.0162275
1767,0.5161290322580645,0.08031496062992126,0.0163294
1768,0.5161290322580645,0.07979002624671916,0.0163452
1769,0.5161290322580645,0.07926509186351706,0.0163528
1770,0.5161290322580645,0.07874015748031496,0.0163609
1771,0.5161290322580645,0.07821522309711286,0.0163801
1772,0.5161290322580645,0.07769028871391076,0.0164177
1773,0.5161290322580645,0.07716535433070866,0.0164242
1774,0.5161290322580645,0.07664041994750656,0.0164423
1775,0.5161290322580645,0.07611548556430446,0.0164511
1776,0.5161290322580645,0.07559055118110236,0.0164773
1777,0.5161290322580645,0.07506561679790026,0.0165789
1778,0.5161290322580645,0.07454068241469816,0.0166169
1779,0.5161290322580645,0.07401574803149606,0.0166207
1780,0.5161290322580645,0.07349081364829396,0.0166594
1781,0.5161290322580645,0.07296587926509186,0.0167114
1782,0.5161290322580645,0.07244094488188976,0.0167462
1783,0.5161290322580645,0.07191601049868766,0.0168869
1784,0.5161290322580645,0.07139107611548556,0.0168954
1785,0.5161290322580645,0.07086614173228346,0.0169109
1786,0.5161290322580645,0.07034120734908136,0.0169434
1787,0.5161290322580645,0.06981627296587926,0.016963
1788,0.5161290322580645,0.06929133858267716,0.0169781
1789,0.5161290322580645,0.06876640419947506,0.0170018
1790,0.5161290322580645,0.06824146981627296,0.0170175
1791,0.5161290322580645,0.06771653543307087,0.01719
1792,0.5161290322580645,0.06719160104986877,0.0171932
1793,0.5161290322580645,0.06666666666666667,0.0172246
1794,0.5161290322580645,0.06614173228346457,0.0172296
1795,0.5161290322580645,0.06561679790026247,0.0172721
1796,0.5161290322580645,0.06509186351706037,0.0172726
1797,0.5161290322580645,0.06456692913385827,0.0173053
1798,0.5161290322580645,0.06404199475065617,0.0173199
1799,0.5161290322580645,0.06351706036745407,0.0174853
1800,0.5161290322580645,0.06299212598425197,0.0175833
1801,0.5161290322580645,0.06246719160104987,0.0176408
1802,0.5161290322580645,0.06194225721784777,0.0177729
1803,0.5161290322580645,0.06141732283464567,0.0177809
1804,0.5161290322580645,0.06089238845144357,0.017789
1805,0.5161290322580645,0.06036745406824147,0.0178259
1806,0.5161290322580645,0.05984251968503937,0.0178884
1807,0.5161290322580645,0.05931758530183727,0.0179552
1808,0.5161290322580645,0.05879265091863517,0.018007
1809,0.5161290322580645,0.05826771653543307,0.0180476
1810,0.5161290322580645,0.05774278215223097,0.0183751
1811,0.5161290322580645,0.05721784776902887,0.01848
1812,0.5161290322580645,0.05669291338582677,0.0184932
1813,0.5161290322580645,0.05616797900262467,0.018497
1814,0.5161290322580645,0.05564304461942257,0.0185278
1815,0.5161290322580645,0.05511811023622047,0.0185489
1816,0.5161290322580645,0.05459317585301837,0.0185656
1817,0.5161290322580645,0.05406824146981627,0.0185798
1818,0.5161290322580645,0.05354330708661417,0.0187544
1819,0.5161290322580645,0.05301837270341207,0.0187742
1820,0.5161290322580645,0.05249343832020997,0.0188013
1821,0.5161290322580645,0.05196850393700787,0.0188464
1822,0.5161290322580645,0.051443569553805774,0.0188516
1823,0.5161290322580645,0.050918635170603674,0.0188782
1824,0.5161290322580645,0.050393700787401574,0.0189597
1825,0.5161290322580645,0.049868766404199474,0.0190384
1826,0.5161290322580645,0.049343832020997375,0.0191481
1827,0.5161290322580645,0.048818897637795275,0.019191
1828,0.5161290322580645,0.048293963254593175,0.0192281
1829,0.5161290322580645,0.047769028871391075,0.0192524
1830,0.5161290322580645,0.047244094488188976,0.01939
1831,0.5161290322580645,0.046719160104986876,0.0195297
1832,0.5161290322580645,0.046194225721784776,0.0195528
1833,0.4838709677419355,0.046194225721784776,0.0195881
1834,0.4838709677419355,0.04566929133858268,0.0198408
1835,0.4838709677419355,0.04514435695538058,0.0198488
1836,0.4838709677419355,0.04461942257217848,0.0198627
1837,0.4838709677419355,0.04409448818897638,0.0200465
1838,0.4838709677419355,0.04356955380577428,0.0201416
1839,0.4838709677419355,0.04304461942257218,0.0203491
1840,0.4838709677419355,0.04251968503937008,0.0204384
1841,0.4838709677419355,0.04199475065616798,0.0204784
1842,0.4838709677419355,0.04146981627296588,0.0204939
1843,0.4838709677419355,0.04094488188976378,0.0205103
1844,0.4838709677419355,0.04041994750656168,0.0205349
1845,0.4838709677419355,0.03989501312335958,0.0206975
1846,0.4838709677419355,0.03937007874015748,0.0207404
1847,0.4838709677419355,0.03884514435695538,0.0209182
1848,0.4838709677419355,0.03832020997375328,0.0209934
1849,0.4838709677419355,0.03779527559055118,0.0210021
1850,0.4838709677419355,0.03727034120734908,0.0211103
1851,0.4838709677419355,0.03674540682414698,0.0211445
1852,0.45161290322580644,0.03674540682414698,0.0213197
1853,0.45161290322580644,0.03622047244094488,0.0213411
1854,0.45161290322580644,0.03569553805774278,0.0214217
1855,0.45161290322580644,0.03517060367454068,0.0215567
1856,0.45161290322580644,0.03464566929133858,0.021881
1857,0.45161290322580644,0.03412073490813648,0.0219019
1858,0.45161290322580644,0.03359580052493438,0.0220659
1859,0.45161290322580644,0.03307086614173228,0.0223322
1860,0.45161290322580644,0.03254593175853018,0.0224257
1861,0.45161290322580644,0.032020997375328084,0.0225125
1862,0.41935483870967744,0.032020997375328084,0.0227553
1863,0.41935483870967744,0.031496062992125984,0.0227769
